sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
1.77,3.0046,32.1487,1025.4917,8.31,2.9408,32.1561,1025.5028
1.62,3.0219,32.145,1025.4873,7.98,2.9434,32.1635,1025.5085
1.45,3.0308,32.1403,1025.4827,7.65,2.9664,32.1523,1025.4977
1.29,3.0338,32.1388,1025.4813,7.33,2.9678,32.1497,1025.4955
1.12,3.0341,32.1381,1025.4807,7.02,2.9635,32.1502,1025.4962
0.96,3.0346,32.14,1025.4822,6.71,2.9592,32.1501,1025.4966
0.8,3.0376,32.1378,1025.4802,6.39,2.9682,32.1516,1025.497
0.61,3.0362,32.1385,1025.4809,6.09,2.9608,32.154,1025.4995
0.43,3.0364,32.1375,1025.4801,5.8,2.9899,32.1606,1025.5023
0.18,3.0374,32.1371,1025.4797,5.5,2.9991,32.1639,1025.5042
-0.06,3.0369,32.1358,1025.4787,5.18,2.9796,32.1433,1025.4895
-0.34,3.0388,32.1343,1025.4773,4.86,2.9728,32.1541,1025.4986
-0.54,3.0395,32.1327,1025.476,4.52,2.9782,32.1625,1025.5048
-0.61,3.0401,32.1321,1025.4755,4.17,3.0221,32.1537,1025.4941
-0.66,3.0408,32.1313,1025.4748,3.75,3.0236,32.1421,1025.4848
-0.7,3.0403,32.1334,1025.4765,3.29,3.0101,32.1528,1025.4944
-0.78,3.0398,32.1305,1025.4742,2.71,3.0109,32.1522,1025.4939
-0.79,3.0438,32.1325,1025.4755,2.11,3.0215,32.1522,1025.493
-0.8,3.0427,32.133,1025.476,1.52,3.0264,32.1509,1025.4916
-0.78,3.0418,32.136,1025.4785,1.03,3.0324,32.1521,1025.492
-0.82,3.038,32.1382,1025.4805,0.63,3.0404,32.1479,1025.488
-0.85,3.0337,32.1411,1025.4832,0.33,3.0443,32.148,1025.4877
-0.87,3.0277,32.1422,1025.4845,0.1,3.0431,32.1493,1025.4889
-0.86,3.0251,32.1441,1025.4863,0.0,3.0439,32.1494,1025.4889
-0.88,3.0236,32.1356,1025.4796,-0.05,3.0453,32.1494,1025.4888
-0.86,3.0201,32.1398,1025.4832,0.07,3.0437,32.1479,1025.4877
-0.89,3.0183,32.1421,1025.4852,0.08,3.0439,32.1488,1025.4884
-0.87,3.0091,32.1463,1025.4893,0.07,3.0414,32.1485,1025.4884
-0.87,3.0102,32.1437,1025.4872,0.14,3.0414,32.1497,1025.4893
-0.85,3.0137,32.142,1025.4856,0.19,3.0394,32.1516,1025.491
-0.88,3.0091,32.1446,1025.488,0.24,3.0427,32.1483,1025.4881
-0.87,3.0066,32.1456,1025.489,0.27,3.0436,32.1503,1025.4896
-0.87,3.0141,32.1396,1025.4836,0.37,3.0458,32.1508,1025.4898
-0.88,3.0143,32.1403,1025.4842,0.47,3.0475,32.1498,1025.4889
-0.87,3.011,32.1452,1025.4883,0.63,3.0438,32.1493,1025.4888
-0.88,3.0136,32.1426,1025.4861,0.86,3.0468,32.1502,1025.4893
-0.87,3.0152,32.1419,1025.4853,1.14,3.0466,32.1508,1025.4897
-0.87,3.0193,32.139,1025.4827,1.48,3.0452,32.1506,1025.4898
-0.86,3.0192,32.1396,1025.4832,1.84,3.0457,32.1501,1025.4893
-0.87,3.0176,32.1415,1025.4849,2.22,3.0414,32.152,1025.4911
-0.88,3.0199,32.1414,1025.4846,2.59,3.0429,32.153,1025.4918
-0.86,3.0234,32.1381,1025.4816,2.96,3.046,32.1469,1025.4867
-0.87,3.0218,32.1395,1025.4829,3.33,3.0378,32.1441,1025.4851
-0.85,3.0207,32.1414,1025.4845,3.72,3.0258,32.153,1025.4933
-0.88,3.0209,32.1418,1025.4848,4.1,3.0105,32.1517,1025.4935
-0.88,3.0227,32.1402,1025.4834,4.5,2.9959,32.1545,1025.497
-0.86,3.024,32.1395,1025.4827,4.91,2.9826,32.1506,1025.495
-0.88,3.0251,32.1386,1025.4819,5.33,2.9694,32.1527,1025.4978
-0.86,3.0253,32.1393,1025.4824,5.77,2.9708,32.1531,1025.498
-0.87,3.0247,32.14,1025.4831,6.21,2.969,32.15,1025.4956
-0.87,3.0255,32.14,1025.483,6.66,2.9598,32.1488,1025.4955
-0.86,3.0261,32.1392,1025.4823,7.09,2.9538,32.1531,1025.4994
-0.87,3.0283,32.1375,1025.4808,7.51,2.9453,32.1552,1025.5017
-0.86,3.0265,32.1398,1025.4827,7.87,2.9557,32.1536,1025.4996
-0.87,3.0235,32.1426,1025.4852,8.19,2.9568,32.1543,1025.5001
-0.89,3.0279,32.1382,1025.4813,8.48,2.9468,32.1532,1025.5
-0.88,3.023,32.1441,1025.4864,8.71,2.9357,32.1563,1025.5034
-0.89,3.0241,32.1428,1025.4853,8.92,2.9351,32.1558,1025.503
-0.88,3.0274,32.1399,1025.4827,9.1,2.9352,32.152,1025.5001
-0.85,3.0259,32.1419,1025.4844,9.26,2.9353,32.1528,1025.5007
-0.86,3.026,32.1418,1025.4843,9.43,2.9389,32.1588,1025.5051
-0.88,3.0245,32.1438,1025.486,9.6,2.9465,32.1544,1025.501
-0.87,3.0267,32.1416,1025.4841,9.78,2.9363,32.1537,1025.5013
-0.87,3.0261,32.1427,1025.485,9.96,2.9344,32.1548,1025.5023
-0.88,3.0294,32.1395,1025.4822,10.15,2.9321,32.1559,1025.5034
-0.88,3.0296,32.1403,1025.4828,10.34,2.9323,32.1574,1025.5046
-0.88,3.0292,32.1397,1025.4824,10.55,2.9345,32.1554,1025.5028
-0.87,3.0282,32.1418,1025.4842,10.78,2.9404,32.1553,1025.5022
-0.87,3.0291,32.141,1025.4835,11.03,2.9356,32.1563,1025.5035
-0.88,3.0301,32.1404,1025.4829,11.3,2.9352,32.1549,1025.5023
-0.87,3.0311,32.1399,1025.4824,11.58,2.9347,32.1551,1025.5026
-0.89,3.0319,32.1386,1025.4813,11.87,2.9337,32.156,1025.5033
-0.88,3.0305,32.1406,1025.483,12.16,2.9351,32.1573,1025.5043
-0.9,3.0265,32.1419,1025.4844,12.46,2.9284,32.1605,1025.5073
-0.88,3.0284,32.1402,1025.4829,12.75,2.9354,32.1551,1025.5025
-0.9,3.0301,32.1403,1025.4828,13.05,2.9413,32.1609,1025.5066
-0.89,3.0288,32.1423,1025.4845,13.32,2.9384,32.1573,1025.504
-0.86,3.0301,32.1416,1025.4838,13.61,2.9492,32.1571,1025.5029
-0.89,3.0297,32.1424,1025.4845,13.9,2.95,32.1578,1025.5034
-0.88,3.0308,32.1414,1025.4836,14.19,2.9481,32.1575,1025.5033
-0.88,3.03,32.1423,1025.4844,14.48,2.9481,32.1577,1025.5035
-0.88,3.0331,32.1393,1025.4818,14.75,2.9485,32.1572,1025.503
-0.88,3.0331,32.14,1025.4824,15.04,2.9481,32.1574,1025.5033
-0.88,3.0308,32.1427,1025.4847,15.32,2.9489,32.1581,1025.5037
-0.89,3.0266,32.144,1025.486,15.61,2.9484,32.1582,1025.5038
-0.89,3.0247,32.1473,1025.4889,15.9,2.9485,32.1582,1025.5038
-0.89,3.0242,32.1459,1025.4878,16.19,2.9483,32.1583,1025.504
-0.89,3.0265,32.1452,1025.487,16.49,2.9488,32.1579,1025.5036
-0.85,3.024,32.148,1025.4895,16.8,2.9471,32.1585,1025.5042
-0.88,3.0234,32.1443,1025.4865,17.19,2.9444,32.1566,1025.5029
-0.88,3.0213,32.1459,1025.488,17.63,2.9444,32.1534,1025.5004
-0.87,3.0223,32.1446,1025.4869,18.14,2.9327,32.1545,1025.5022
-0.87,3.0258,32.1437,1025.4859,18.68,2.9277,32.1579,1025.5053
-0.88,3.0267,32.1432,1025.4854,19.22,2.9283,32.1593,1025.5064
-0.9,3.0288,32.1417,1025.484,19.73,2.9739,32.214,1025.546
-0.88,3.0283,32.1428,1025.4849,20.19,3.1733,32.2989,1025.5963
-0.89,3.0275,32.1425,1025.4848,20.6,3.2633,32.2723,1025.5674
-0.86,3.0287,32.1433,1025.4853,20.96,3.2852,32.2668,1025.5612
-0.87,3.0297,32.1425,1025.4846,21.3,3.2979,32.2686,1025.5614
-0.88,3.0337,32.1391,1025.4816,21.63,3.3061,32.2742,1025.5652
-0.89,3.03,32.1417,1025.4839,21.93,3.3417,32.3058,1025.5871
-0.88,3.0282,32.1462,1025.4876,22.25,3.3692,32.2797,1025.5639
-0.88,3.026,32.1446,1025.4866,22.56,3.3695,32.2885,1025.5709
-0.88,3.0288,32.143,1025.4851,22.83,3.3785,32.289,1025.5705
-0.87,3.0316,32.1401,1025.4825,23.06,3.3804,32.2885,1025.57
-0.87,3.0323,32.1384,1025.4811,23.24,3.3799,32.2906,1025.5717
-0.86,3.031,32.1425,1025.4845,23.4,3.3824,32.2884,1025.5697
-0.88,3.0344,32.1394,1025.4817,23.55,3.3808,32.2885,1025.5699
-0.89,3.0338,32.1412,1025.4832,23.65,3.3841,32.2894,1025.5703
-0.89,3.0319,32.1427,1025.4846,23.72,3.3831,32.2903,1025.5711
-0.88,3.0305,32.1426,1025.4846,23.8,3.3846,32.2902,1025.5709
-0.87,3.0274,32.1469,1025.4883,23.9,3.3823,32.2889,1025.5701
-0.88,3.0284,32.1464,1025.4878,23.95,3.3821,32.29,1025.571
-0.88,3.0281,32.1464,1025.4878,23.97,3.3865,32.2908,1025.5712
-0.87,3.0274,32.1472,1025.4885,23.95,3.3815,32.2884,1025.5698
-0.89,3.0284,32.145,1025.4867,23.92,3.3881,32.2908,1025.5711
-0.89,3.0307,32.1433,1025.4852,23.87,3.3904,32.2896,1025.5699
-0.88,3.0312,32.1429,1025.4848,23.79,3.3888,32.2867,1025.5677
-0.88,3.0299,32.1442,1025.4859,23.72,3.3907,32.2896,1025.5699
-0.86,3.0276,32.1458,1025.4874,23.64,3.3906,32.2906,1025.5707
-0.87,3.0277,32.1464,1025.4879,23.56,3.3882,32.291,1025.5712
-0.86,3.029,32.1458,1025.4873,23.46,3.3846,32.2911,1025.5716
-0.86,3.0326,32.1422,1025.4841,23.29,3.3843,32.2919,1025.5723
-0.86,3.0307,32.1445,1025.4861,23.11,3.3846,32.2934,1025.5734
-0.89,3.0311,32.1444,1025.486,22.97,3.3816,32.2906,1025.5715
-0.88,3.0307,32.1434,1025.4852,22.86,3.3813,32.291,1025.5718
-0.87,3.0328,32.142,1025.484,22.74,3.3789,32.293,1025.5736
-0.88,3.0326,32.1415,1025.4836,22.57,3.3819,32.2865,1025.5682
-0.89,3.0306,32.1442,1025.4859,22.39,3.3698,32.284,1025.5673
-0.87,3.0321,32.1435,1025.4852,22.21,3.3729,32.2904,1025.5721
-0.87,3.0318,32.1441,1025.4857,22.01,3.3743,32.2896,1025.5714
-0.9,3.032,32.1429,1025.4847,21.79,3.3589,32.2873,1025.5709
-0.87,3.032,32.1449,1025.4863,21.58,3.352,32.2785,1025.5645
-0.87,3.0317,32.1439,1025.4855,21.39,3.3178,32.2736,1025.5637
-0.88,3.0287,32.1475,1025.4886,21.17,3.3042,32.2732,1025.5646
-0.88,3.0249,32.1469,1025.4885,20.91,3.2901,32.268,1025.5617
-0.87,3.0223,32.1518,1025.4926,20.61,3.2797,32.262,1025.5578
-0.89,3.0232,32.149,1025.4903,20.3,3.2617,32.2576,1025.556
-0.88,3.0267,32.1434,1025.4856,20.02,3.2008,32.2005,1025.516
-0.86,3.0299,32.1413,1025.4836,19.74,3.0301,32.1565,1025.4957
-0.84,3.0272,32.1457,1025.4873,19.47,2.9605,32.165,1025.5082
-0.81,3.0267,32.1472,1025.4886,19.19,2.9393,32.1673,1025.5119
-0.7,3.0263,32.1464,1025.488,18.91,2.933,32.1631,1025.509
-0.64,3.0249,32.1465,1025.4882,18.6,2.9292,32.1639,1025.51
-0.56,3.0245,32.1469,1025.4885,18.28,2.9312,32.1632,1025.5093
-0.48,3.0257,32.1464,1025.488,17.92,2.9279,32.1622,1025.5088
-0.39,3.0251,32.1479,1025.4893,17.55,2.9327,32.1621,1025.5083
-0.28,3.0216,32.1521,1025.4929,17.17,2.938,32.1601,1025.5062
-0.17,3.0213,32.1514,1025.4924,16.8,2.9388,32.1632,1025.5087
-0.01,3.0207,32.1523,1025.4932,16.41,2.9459,32.1619,1025.507
0.11,3.0193,32.1523,1025.4933,16.03,2.9443,32.1601,1025.5057
0.29,3.0215,32.1511,1025.4921,15.65,2.9462,32.1605,1025.5058
0.47,3.0196,32.1538,1025.4944,15.3,2.9456,32.1598,1025.5054
0.67,3.0199,32.1519,1025.4929,14.96,2.9447,32.1592,1025.5049
0.9,3.0204,32.1519,1025.4928,14.63,2.9443,32.159,1025.5048
1.13,3.0197,32.152,1025.493,14.29,2.9449,32.1593,1025.505
1.35,3.0166,32.1528,1025.4939,13.99,2.9413,32.156,1025.5027
1.62,3.0147,32.1539,1025.4949,13.69,2.9386,32.1573,1025.504
1.9,3.0147,32.1535,1025.4946,13.38,2.9308,32.1565,1025.504
2.17,3.0143,32.1542,1025.4951,13.08,2.9301,32.1558,1025.5035
2.46,3.0145,32.154,1025.495,12.77,2.9345,32.161,1025.5073
2.78,3.0118,32.1555,1025.4964,12.47,2.9382,32.1542,1025.5015
3.09,3.0152,32.1544,1025.4952,12.16,2.9332,32.1586,1025.5055
3.42,3.0146,32.1515,1025.493,11.83,2.9338,32.1571,1025.5042
3.77,3.0102,32.154,1025.4954,11.52,2.9345,32.1558,1025.5032
4.13,3.0083,32.1519,1025.4939,11.23,2.9312,32.1541,1025.502
4.48,3.0077,32.1592,1025.4997,10.91,2.9295,32.1543,1025.5024
4.85,3.0155,32.1551,1025.4958,10.6,2.9278,32.1557,1025.5036
5.23,3.0141,32.1492,1025.4912,10.28,2.9314,32.1534,1025.5015
5.61,3.0101,32.1584,1025.4988,9.97,2.9321,32.1533,1025.5014
5.97,3.0092,32.1602,1025.5003,9.65,2.9295,32.1546,1025.5026
6.37,3.0086,32.1515,1025.4936,9.35,2.9301,32.1538,1025.5019
6.74,3.0026,32.1576,1025.4988,9.06,2.9299,32.1544,1025.5024
7.17,2.9913,32.1254,1025.4742,8.76,2.9298,32.1571,1025.5046
7.58,2.943,32.1539,1025.5009,8.45,2.9312,32.153,1025.5012
7.98,2.9265,32.1638,1025.5101,8.14,2.9373,32.1576,1025.5043
8.4,2.9213,32.1657,1025.5121,7.83,2.9499,32.1616,1025.5065
8.8,2.9211,32.1623,1025.5094,7.52,2.9671,32.1467,1025.4932
9.21,2.917,32.1639,1025.511,7.21,2.9743,32.1455,1025.4916
9.6,2.9138,32.165,1025.5122,6.9,2.9667,32.1501,1025.4959
10.01,2.913,32.1634,1025.5109,6.58,2.9623,32.1517,1025.4976
10.4,2.913,32.1665,1025.5134,6.28,2.9708,32.1503,1025.4958
10.81,2.9137,32.1626,1025.5103,5.97,2.9738,32.1559,1025.4999
11.23,2.9141,32.1639,1025.5112,5.65,3.0003,32.1511,1025.4939
11.63,2.9163,32.1622,1025.5097,5.34,3.0042,32.1502,1025.4928
12.02,2.9144,32.1602,1025.5083,5.04,2.9921,32.1466,1025.491
12.4,2.9141,32.161,1025.509,4.72,2.9786,32.1488,1025.4939
12.79,2.916,32.1639,1025.5111,4.39,2.9753,32.1512,1025.4961
13.19,2.9176,32.1575,1025.5059,4.06,2.9917,32.1378,1025.4841
13.56,2.9164,32.1625,1025.5099,3.74,3.0079,32.1512,1025.4933
13.95,2.9178,32.1627,1025.51,3.39,3.0012,32.1482,1025.4916
14.35,2.9163,32.1599,1025.5079,3.04,3.002,32.1515,1025.4941
14.74,2.9169,32.1615,1025.5091,2.67,3.0152,32.151,1025.4926
15.13,2.9162,32.1601,1025.508,2.32,3.0339,32.1524,1025.4921
15.54,2.915,32.1593,1025.5075,2.03,3.0288,32.1445,1025.4863
15.97,2.9144,32.1606,1025.5086,1.8,3.0306,32.1497,1025.4903
16.38,2.9125,32.1601,1025.5083,1.6,3.022,32.1497,1025.491
16.87,2.9117,32.1602,1025.5085,1.38,3.0207,32.1479,1025.4897
17.33,2.9119,32.1612,1025.5093,0.01,3.0439,32.1527,1025.4915
17.79,2.9073,32.1557,1025.5053,0.02,3.0389,32.1509,1025.4905
18.28,2.8994,32.1586,1025.5083,-0.03,3.0373,32.1513,1025.491
18.75,2.9027,32.1786,1025.5238,0.02,3.0367,32.1518,1025.4914
19.26,2.9536,32.2919,1025.6095,0.17,3.0354,32.151,1025.4909
19.72,3.1101,32.3351,1025.6305,0.18,3.0345,32.1496,1025.4898
20.21,3.254,32.2672,1025.5642,0.11,3.0354,32.1512,1025.491
20.71,3.3184,32.2704,1025.5611,0.05,3.0361,32.151,1025.4908
21.19,3.3552,32.2451,1025.5378,-0.01,3.0361,32.1514,1025.4911
21.69,3.3622,32.2502,1025.5412,-0.01,3.0374,32.1504,1025.4902
22.06,3.3684,32.1873,1025.4908,0.02,3.0367,32.1509,1025.4907
22.03,3.3371,32.2318,1025.5288,-0.01,3.037,32.1521,1025.4916
22.02,3.3332,32.2298,1025.5276,0.0,3.0367,32.1515,1025.4912
22.06,3.3349,32.2206,1025.5202,0.02,3.0364,32.1515,1025.4911
22.04,3.3448,32.2024,1025.5049,0.0,3.0372,32.1513,1025.4909
22.04,3.3493,32.1923,1025.4965,-0.03,3.0385,32.1515,1025.491
22.03,3.3369,32.1974,1025.5016,0.03,3.04,32.1524,1025.4915
22.05,3.3232,32.2056,1025.5093,0.02,3.038,32.1502,1025.49
22.1,3.3275,32.1979,1025.5029,-0.02,3.0348,32.1521,1025.4918
22.09,3.3259,32.1972,1025.5025,0.04,3.0352,32.1512,1025.491
22.1,3.3149,32.2064,1025.5107,0.0,3.0358,32.1527,1025.4922
22.09,3.3052,32.2082,1025.513,0.01,3.0371,32.1516,1025.4912
22.1,3.3018,32.2008,1025.5074,-0.0,3.0372,32.151,1025.4907
22.1,3.3042,32.1898,1025.4984,-0.02,3.0377,32.1501,1025.4899
22.11,3.3069,32.1808,1025.4911,0.03,3.0377,32.1511,1025.4908
22.16,3.3166,32.1672,1025.4794,0.12,3.037,32.1504,1025.4903
22.17,3.3271,32.1531,1025.4674,0.15,3.0381,32.1509,1025.4906
22.21,3.3331,32.1439,1025.4596,0.18,3.0379,32.1518,1025.4913
22.22,3.3372,32.1358,1025.4528,0.26,3.0387,32.1501,1025.4899
22.23,3.3418,32.1281,1025.4463,0.33,3.0364,32.1518,1025.4914
22.22,3.3463,32.1217,1025.4409,0.43,3.0369,32.1515,1025.4911
22.23,3.3491,32.1189,1025.4384,0.61,3.0357,32.1509,1025.4907
22.24,3.3498,32.1187,1025.4382,0.84,3.0333,32.1511,1025.4911
22.27,3.3497,32.1169,1025.4367,1.11,3.0335,32.1509,1025.4909
22.3,3.3512,32.1119,1025.4326,1.4,3.0327,32.1524,1025.4922
22.32,3.3523,32.109,1025.4302,1.7,3.0354,32.1518,1025.4915
22.36,3.353,32.1068,1025.4285,2.02,3.0374,32.1518,1025.4913
22.35,3.3533,32.1061,1025.4278,2.35,3.0371,32.1515,1025.4911
22.37,3.353,32.1066,1025.4283,2.71,3.0385,32.151,1025.4906
22.39,3.3525,32.109,1025.4302,3.06,3.0374,32.1512,1025.4908
22.42,3.352,32.1092,1025.4305,3.39,3.0383,32.1515,1025.491
22.44,3.3515,32.11,1025.4311,3.72,3.037,32.1491,1025.4892
22.5,3.3507,32.1104,1025.4315,4.07,3.0358,32.1469,1025.4876
22.51,3.3497,32.1103,1025.4315,4.45,3.0284,32.1426,1025.4848
22.54,3.3509,32.1083,1025.4298,4.84,3.0288,32.1387,1025.4817
22.57,3.3531,32.1065,1025.4282,5.24,3.0034,32.1513,1025.4938
22.59,3.355,32.1035,1025.4257,5.67,3.0079,32.1465,1025.4896
22.61,3.3564,32.1036,1025.4256,6.1,3.0009,32.1518,1025.4944
22.63,3.3576,32.1026,1025.4247,6.51,2.9979,32.1419,1025.4868
22.66,3.3588,32.1025,1025.4245,6.92,2.9709,32.1459,1025.4922
22.7,3.3598,32.098,1025.4209,7.32,2.9555,32.1527,1025.4989
22.75,3.3608,32.1006,1025.4228,7.65,2.9513,32.1562,1025.502
22.77,3.3609,32.101,1025.4231,7.95,2.954,32.155,1025.5009
22.79,3.3605,32.1033,1025.425,8.23,2.9492,32.1509,1025.498
22.82,3.36,32.1046,1025.4261,8.5,2.9383,32.1549,1025.5021
22.83,3.3607,32.1045,1025.4259,8.76,2.9387,32.1533,1025.5008
22.84,3.3619,32.1031,1025.4247,9.03,2.9365,32.1531,1025.5008
22.81,3.3627,32.1032,1025.4248,9.3,2.9359,32.1545,1025.502
22.81,3.3647,32.1023,1025.4239,9.59,2.9388,32.1533,1025.5008
22.82,3.3656,32.1023,1025.4237,9.86,2.931,32.154,1025.502
22.82,3.3661,32.1038,1025.4249,10.14,2.9277,32.1567,1025.5044
22.84,3.3664,32.1034,1025.4246,10.44,2.9308,32.1518,1025.5003
22.83,3.3672,32.1042,1025.4251,10.74,2.931,32.1516,1025.5001
22.84,3.3679,32.1046,1025.4254,11.04,2.9229,32.1534,1025.5022
22.83,3.3686,32.1052,1025.4258,11.33,2.9242,32.1524,1025.5012
22.82,3.3699,32.1048,1025.4253,11.62,2.9291,32.1541,1025.5022
22.82,3.3712,32.105,1025.4254,11.89,2.9288,32.1554,1025.5033
22.81,3.3714,32.1051,1025.4255,12.18,2.9247,32.1562,1025.5042
22.81,3.3719,32.1051,1025.4254,12.48,2.9305,32.1543,1025.5023
22.83,3.374,32.1048,1025.425,12.77,2.9295,32.1542,1025.5023
22.83,3.3754,32.1052,1025.4252,13.05,2.9285,32.1536,1025.5019
22.83,3.3766,32.1051,1025.425,13.33,2.9284,32.1534,1025.5017
22.8,3.3788,32.1045,1025.4243,13.63,2.9236,32.1533,1025.5021
22.76,3.3801,32.1041,1025.4239,13.94,2.9243,32.1547,1025.5031
22.75,3.381,32.1045,1025.4241,14.22,2.9238,32.1487,1025.4984
22.73,3.3815,32.1051,1025.4246,14.5,2.9173,32.1533,1025.5026
22.72,3.3814,32.1059,1025.4252,14.8,2.9167,32.1544,1025.5035
22.72,3.3819,32.107,1025.426,15.11,2.919,32.1534,1025.5025
22.71,3.3822,32.1083,1025.427,15.41,2.9189,32.1543,1025.5032
22.69,3.381,32.1107,1025.429,15.7,2.9202,32.1519,1025.5012
22.66,3.3801,32.1127,1025.4307,16.02,2.9217,32.1479,1025.4979
22.63,3.3801,32.1142,1025.4319,16.33,2.9142,32.1542,1025.5036
22.6,3.3792,32.1153,1025.4328,16.63,2.9147,32.1533,1025.5028
22.57,3.3784,32.1173,1025.4345,16.91,2.9155,32.1518,1025.5015
22.56,3.3776,32.1196,1025.4364,17.22,2.9137,32.1534,1025.503
22.53,3.3769,32.1219,1025.4383,17.6,2.9144,32.153,1025.5026
22.47,3.3778,32.1217,1025.438,18.03,2.9145,32.1538,1025.5032
22.44,3.3791,32.1206,1025.4371,18.53,2.9194,32.1577,1025.5059
22.4,3.3799,32.1215,1025.4377,19.12,2.9248,32.1668,1025.5126
22.36,3.3801,32.1215,1025.4377,19.73,3.0526,32.2971,1025.6053
22.3,3.3796,32.1225,1025.4385,20.3,3.2586,32.2638,1025.5611
22.28,3.378,32.1261,1025.4415,20.81,3.2925,32.2758,1025.5676
22.23,3.377,32.1279,1025.443,21.26,3.337,32.2699,1025.559
22.17,3.376,32.13,1025.4448,21.65,3.3516,32.282,1025.5673
22.16,3.3752,32.1327,1025.447,21.99,3.3572,32.2766,1025.5626
22.1,3.3747,32.1345,1025.4485,22.31,3.3533,32.2711,1025.5586
22.11,3.3744,32.1357,1025.4494,22.62,3.3437,32.2789,1025.5656
22.07,3.3743,32.138,1025.4512,22.9,3.3566,32.281,1025.5661
22.05,3.3739,32.1396,1025.4526,23.2,3.3591,32.2767,1025.5625
22.02,3.3728,32.1426,1025.455,23.49,3.3561,32.28,1025.5654
22.0,3.3713,32.1452,1025.4572,23.67,3.3568,32.2791,1025.5646
21.99,3.3692,32.1485,1025.46,23.77,3.3594,32.2766,1025.5624
21.95,3.3673,32.1506,1025.4619,23.83,3.3524,32.2519,1025.5434
21.93,3.3659,32.1544,1025.465,23.85,3.3554,32.2822,1025.5672
21.94,3.3647,32.1568,1025.467,23.87,3.353,32.2804,1025.566
21.91,3.3642,32.1583,1025.4682,23.88,3.3582,32.2806,1025.5657
21.91,3.3636,32.1594,1025.4691,23.88,3.361,32.2796,1025.5646
21.9,3.3632,32.1609,1025.4704,23.88,3.3572,32.2809,1025.566
21.91,3.3628,32.1632,1025.4722,23.89,3.3603,32.2819,1025.5665
21.89,3.3623,32.1642,1025.4731,23.87,3.357,32.2815,1025.5664
21.89,3.3615,32.1654,1025.4741,23.86,3.3543,32.2843,1025.5689
21.87,3.3609,32.1671,1025.4755,23.86,3.3572,32.2812,1025.5662
21.87,3.3609,32.1685,1025.4766,23.85,3.36,32.2832,1025.5675
21.89,3.3609,32.169,1025.477,23.85,3.3609,32.2822,1025.5667
21.89,3.3607,32.1703,1025.4781,23.85,3.3608,32.2832,1025.5675
21.88,3.3602,32.1722,1025.4796,23.82,3.36,32.2822,1025.5668
21.91,3.3595,32.1728,1025.4802,23.72,3.3576,32.2834,1025.5679
21.91,3.3586,32.1748,1025.4818,23.62,3.3587,32.2835,1025.5679
21.91,3.358,32.1765,1025.4832,23.55,3.3569,32.2826,1025.5673
21.89,3.357,32.1788,1025.4851,23.46,3.3546,32.2843,1025.5689
21.88,3.3558,32.1805,1025.4866,23.36,3.3541,32.2838,1025.5685
21.87,3.3554,32.1811,1025.4871,23.27,3.3551,32.2829,1025.5678
21.87,3.3561,32.1816,1025.4875,23.17,3.3532,32.2809,1025.5663
21.87,3.3565,32.1822,1025.4879,23.03,3.3551,32.2836,1025.5683
21.87,3.3573,32.1824,1025.4879,22.88,3.3545,32.2801,1025.5656
21.9,3.358,32.1822,1025.4877,22.72,3.3559,32.2841,1025.5686
21.86,3.358,32.1827,1025.4881,22.58,3.3525,32.2808,1025.5663
21.88,3.3585,32.1835,1025.4887,22.45,3.356,32.279,1025.5646
21.83,3.36,32.1819,1025.4873,22.31,3.3507,32.2834,1025.5685
21.81,3.3613,32.1821,1025.4873,22.13,3.3511,32.2822,1025.5676
21.8,3.3629,32.1805,1025.4859,21.91,3.3482,32.282,1025.5676
21.75,3.365,32.18,1025.4853,21.69,3.3431,32.2831,1025.569
21.74,3.3668,32.1788,1025.4842,21.44,3.3338,32.2765,1025.5645
21.74,3.3676,32.1796,1025.4848,21.2,3.3234,32.2639,1025.5555
21.72,3.3683,32.1792,1025.4845,20.96,3.3011,32.2734,1025.565
21.66,3.3687,32.18,1025.485,20.71,3.2933,32.2701,1025.563
21.62,3.3693,32.1805,1025.4853,20.44,3.2889,32.2663,1025.5604
21.6,3.3696,32.1815,1025.4861,20.18,3.2738,32.2554,1025.5531
21.53,3.37,32.1829,1025.4872,19.94,3.2123,32.226,1025.5352
21.49,3.37,32.1838,1025.4879,19.68,3.1188,32.1822,1025.5085
21.46,3.3688,32.1881,1025.4915,19.35,3.0089,32.15,1025.4923
21.4,3.3683,32.1947,1025.4967,19.02,2.9352,32.1654,1025.5107
21.34,3.3696,32.2016,1025.5021,18.67,2.9268,32.1639,1025.5102
21.29,3.3697,32.2092,1025.5081,18.32,2.9225,32.1576,1025.5055
21.24,3.37,32.2151,1025.5127,17.98,2.9159,32.1569,1025.5055
21.17,3.3696,32.2207,1025.5172,17.63,2.9125,32.158,1025.5067
21.09,3.37,32.2249,1025.5205,17.31,2.9128,32.1572,1025.506
21.01,3.3703,32.2277,1025.5227,17.01,2.9125,32.1569,1025.5058
20.94,3.3711,32.2299,1025.5244,16.72,2.9124,32.1566,1025.5056
20.87,3.3711,32.2333,1025.5271,16.44,2.9112,32.1563,1025.5055
20.77,3.3716,32.2363,1025.5293,16.18,2.9108,32.1561,1025.5053
20.71,3.3662,32.2464,1025.5378,15.94,2.9108,32.1556,1025.505
