,sentinel_depth,sentinel_temperature,sentinel_salinity,sentinel_density,slocum_depth,slocum_temperature,slocum_salinity,slocum_density
0,-0.9000000357627869,21.452199935913086,,,-0.14999999664723873,8.296899795532227,0.0012327210901203853,999.8614791746322
1,-0.9000000357627869,21.452199935913086,,,-0.14000000432133675,8.291199684143066,0.0012330626654778701,999.8617958583701
2,-0.9300000220537186,21.45240020751953,,,-0.14999999664723873,8.287599563598633,0.001233278971776293,999.8619956570814
3,-0.9099999815225601,21.452299118041992,0.0006454030741927472,998.1270698799193,-0.14000000432133675,8.291000366210938,0.001233074622629874,999.861806924418
4,-0.9300000220537186,21.45240020751953,0.0,998.1265625459185,-0.14000000432133675,8.295999526977539,0.0012327747630654397,999.8615292188398
5,-0.9000000357627869,21.452199935913086,,,-0.14000000432133675,8.299699783325195,0.001232552862365563,999.8613234610286
6,-0.9099999815225601,21.452299118041992,,,-0.14000000432133675,8.29800033569336,0.0012326547714787799,999.8614179829951
7,-0.9200000017881393,21.452199935913086,,,-0.14000000432133675,8.29800033569336,0.001173283406937006,999.8613711860371
8,-0.9200000017881393,21.451900482177734,,,-0.1899999938905239,3.017899990081787,32.28685998620943,1025.6000948037486
9,-0.9300000220537186,21.45199966430664,,,-0.19999999552965164,3.003700017929077,32.122127504891814,1025.4706301779318
10,-0.9099999815225601,21.451400756835938,,,-0.1600000075995922,2.997999906539917,32.13752054549884,1025.4833178027018
11,-0.9200000017881393,21.451200485229492,,,-0.24000000208616257,2.9972000122070312,32.130825523420796,1025.478074364471
12,-0.9200000017881393,21.450899124145508,,,-0.17999999225139618,3.0032999515533447,32.113155900714986,1025.463547616562
13,-0.9200000017881393,21.45050048828125,,,-0.24000000208616257,3.0076000690460205,32.140012802733445,1025.4844890628206
14,-0.9099999815225601,21.450199127197266,,,-0.27000000700354576,3.015700101852417,31.92181209819491,1025.3107454031883
15,-0.9200000017881393,21.449800491333008,,,-0.24000000208616257,3.006999969482422,32.151551887513634,1025.4936919481277
16,-0.9099999815225601,21.44930076599121,,,-0.2500000037252903,3.0035998821258545,32.15057742333524,1025.4932045608243
17,-0.9200000017881393,21.449100494384766,,,-0.23000000044703484,3.0074000358581543,32.14664930864413,1025.4897697504036
18,-0.9200000017881393,21.44860076904297,,,-0.2199999988079071,3.005000114440918,32.134817303816995,1025.480586392457
19,-0.9200000017881393,21.448299407958984,,,-0.2199999988079071,3.0025999546051025,32.14536083047851,1025.4891507728141
20,-0.9300000220537186,21.448299407958984,,,-0.26000000536441803,3.003200054168701,32.14149903766912,1025.4860372905612
21,-0.9099999815225601,21.448299407958984,,,-0.2800000086426735,3.000699996948242,32.13695473692812,1025.4826425659594
22,-0.9099999815225601,21.44849967956543,,,-0.27000000700354576,3.002000093460083,32.13394997725458,1025.4801501659642
23,-0.9300000220537186,21.448400497436523,,,-0.32999999821186066,2.995800018310547,32.13591787948564,1025.4822309838992
24,-0.9099999815225601,21.44849967956543,,,-0.3400000184774399,2.999500036239624,32.12979688354285,1025.4770656371327
25,-0.949999988079071,21.44849967956543,,,-0.29999999329447746,3.0099000930786133,32.12875409651004,1025.4753658903035
26,-0.9200000017881393,21.44890022277832,,,-0.3099999949336052,3.013000011444092,32.12420813807987,1025.4714998894365
27,-0.9300000220537186,21.448699951171875,,,-0.3200000151991844,3.033900022506714,32.12388977634859,1025.4694892093894
28,-0.9300000220537186,21.448699951171875,,,-0.3400000184774399,3.013200044631958,32.12621186346721,1025.473072348082
29,-0.9200000017881393,21.448699951171875,,,-0.35999998450279236,2.996000051498413,32.123577155449915,1025.4724254931682
30,-0.9200000017881393,21.448699951171875,,,-0.43000001460313797,3.0713000297546387,32.24066156190018,1025.5589275339626
31,-0.9099999815225601,21.44860076904297,,,-0.43000001460313797,3.0069000720977783,32.12331002637831,1025.4712996607163
32,-0.9399999678134918,21.448699951171875,,,-0.32999999821186066,3.0,32.116528534034984,1025.4664993627619
33,-0.9099999815225601,21.448299407958984,,,-0.3700000047683716,3.0032999515533447,32.11483914253531,1025.4648827331225
34,-0.9200000017881393,21.44849967956543,,,-0.39000000804662704,3.011699914932251,32.1143674480973,1025.4638038687867
35,-1.289999932050705,7.902100086212158,,,-0.17999999225139618,2.9971001148223877,32.1158184690616,1025.4661791245949
36,-1.2800000607967377,7.911200046539307,,,-0.12000000104308128,2.9974000453948975,32.1158524660949,1025.4661809648796
37,-1.289999932050705,7.920100212097168,,,-0.14999999664723873,3.000699996948242,32.11682984422291,1025.4666796894564
38,-1.2800000607967377,7.93209981918335,,,0.06000000052154064,3.000499963760376,32.11947115382839,1025.4687915174216
39,-1.289999932050705,7.929800033569336,,,0.4399999976158142,2.993499994277954,32.12017779176907,1025.4699384960973
40,-1.2800000607967377,7.92110013961792,,,1.080000028014183,2.9890999794006348,32.12228179145271,1025.4719757772234
41,-1.289999932050705,7.925899982452393,,,1.8799999356269836,2.987499952316284,32.12479333709786,1025.474101903415
42,-1.2999999523162842,7.92579984664917,,,2.630000114440918,2.9893999099731445,32.12760311168513,1025.4761716766257
43,-1.2800000607967377,7.923500061035156,,,3.409999907016754,2.99180006980896,32.13087410294176,1025.4785653286708
44,-1.2800000607967377,7.9253997802734375,0.0,999.8802515513067,4.230000078678131,2.97189998626709,32.144109889996905,1025.4907291791028
45,-1.2800000607967377,7.929800033569336,,,4.8500001430511475,2.961199998855591,32.144496241590936,1025.4919288770427
46,-1.2700000405311584,7.939300060272217,,,5.440000295639038,2.950700044631958,32.15066175174894,1025.4976953727082
47,-1.289999932050705,7.938000202178955,,,5.960000157356262,2.9837000370025635,32.143687980069814,1025.4894078206607
48,-1.2800000607967377,7.930500030517578,,,6.420000195503235,2.9756999015808105,32.14936896075555,1025.4945834826135
